entidad,caso,importe_asignado,direccion,resultado,fecha_llamado,cobrado
PPAY,23227422,22695.16,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23227425,185760.41,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23227429,5335.59,saliente,call_pago_a_confirmar,2026-02-21,0.00
PPAY,23227431,25673.68,saliente,call_notificado_responsable,2026-02-21,0.00
PPAY,23227442,26009.47,saliente,call_corto,2026-02-21,0.00
PPAY,23227446,121127.11,saliente,NULL,2026-02-21,0.00
PPAY,23227448,51502.37,saliente,NULL,2026-02-21,0.00
PPAY,23227454,26182.07,saliente,call_contestador,2026-02-21,0.00
PPAY,23227467,45780.84,saliente,call_corto,2026-02-21,0.00
PPAY,23227469,8663.45,saliente,call_corto,2026-02-21,0.00
PPAY,23227474,62805.11,saliente,NULL,2026-02-21,0.00
PPAY,23227488,154010.45,saliente,call_promesa,2026-02-21,0.00
PPAY,23227498,158019.54,saliente,call_pago_a_confirmar,2026-02-21,0.00
PPAY,23227499,129568.67,saliente,call_promesa,2026-02-21,0.00
PPAY,23227507,10738.89,saliente,call_corto,2026-02-21,0.00
PPAY,23227521,50676.71,saliente,call_corto,2026-02-21,0.00
PPAY,23227531,151633.59,saliente,NULL,2026-02-21,0.00
PPAY,23227538,93063.30,saliente,call_contestador,2026-02-21,0.00
PPAY,23227552,22138.96,saliente,call_promesa,2026-02-21,0.00
PPAY,23227555,136108.54,saliente,call_contestador,2026-02-21,0.00
PPAY,23227558,83443.98,saliente,call_corto,2026-02-21,0.00
PPAY,23227562,59346.25,saliente,call_corto,2026-02-21,0.00
PPAY,23227566,86166.83,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23227569,13026.37,saliente,call_promesa,2026-02-21,0.00
PPAY,23227570,70956.82,saliente,NULL,2026-02-21,0.00
PPAY,23227576,48352.43,saliente,call_no_puede_pagar,2026-02-21,0.00
PPAY,23227592,101810.34,saliente,call_contestador,2026-02-21,0.00
PPAY,23227602,19780.04,saliente,NULL,2026-02-21,0.00
PPAY,23227609,105666.72,saliente,call_no_puede_pagar,2026-02-21,0.00
PPAY,23227617,201186.66,saliente,call_corto,2026-02-21,0.00
PPAY,23227623,67500.53,saliente,call_corto,2026-02-21,0.00
PPAY,23227624,128546.92,saliente,call_notificado,2026-02-21,0.00
PPAY,23195475,50760.96,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23195490,439329.52,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23195521,56716.94,saliente,call_promesa,2026-02-21,0.00
PPAY,23195524,31049.50,saliente,call_notificado,2026-02-21,0.00
PPAY,23195526,151243.63,saliente,call_corto,2026-02-21,0.00
PPAY,23195541,416221.03,saliente,call_no_reconoce,2026-02-21,0.00
PPAY,23195558,460894.27,saliente,NULL,2026-02-21,0.00
PPAY,23195558,460894.27,saliente,NULL,2026-02-21,0.00
PPAY,23195571,106178.38,saliente,call_corto,2026-02-21,0.00
PPAY,23195571,106178.38,saliente,call_erroneo,2026-02-21,0.00
PPAY,23195604,105174.73,saliente,NULL,2026-02-21,0.00
PPAY,23195638,630194.33,saliente,call_contestador,2026-02-21,0.00
PPAY,23195658,469482.92,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23195670,90815.57,saliente,call_contestador,2026-02-21,0.00
PPAY,23195696,371793.12,saliente,call_corto,2026-02-21,0.00
PPAY,23195707,89036.28,saliente,NULL,2026-02-21,0.00
PPAY,23195707,89036.28,saliente,call_corto,2026-02-21,0.00
PPAY,23195710,376370.31,saliente,call_contestador,2026-02-21,0.00
PPAY,23195711,172035.09,saliente,call_notificado,2026-02-21,0.00
PPAY,23195722,125324.65,saliente,NULL,2026-02-21,0.00
PPAY,23195772,119219.81,saliente,call_contestador,2026-02-21,0.00
PPAY,23195776,248877.36,saliente,call_contestador,2026-02-21,0.00
PPAY,23195787,44617.74,saliente,call_erroneo,2026-02-21,0.00
PPAY,23195810,249528.27,saliente,call_contestador,2026-02-21,0.00
PPAY,23195824,201201.40,saliente,call_notificado,2026-02-21,0.00
PPAY,23195824,201201.40,saliente,call_promesa,2026-02-21,0.00
PPAY,23195872,111767.67,saliente,call_pago_a_confirmar,2026-02-21,0.00
PPAY,23195898,139541.37,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23195903,210660.87,saliente,call_promesa,2026-02-21,0.00
PPAY,23195918,190722.23,saliente,call_pago_a_confirmar,2026-02-21,0.00
PPAY,23195956,91959.17,saliente,call_promesa,2026-02-21,0.00
PPAY,23195962,85534.79,saliente,call_contestador,2026-02-21,0.00
PPAY,23195986,182657.93,saliente,call_contestador,2026-02-21,0.00
PPAY,23195987,202846.54,saliente,call_contestador,2026-02-21,0.00
PPAY,23195988,167513.71,saliente,call_contestador,2026-02-21,0.00
PPAY,23196084,325202.36,saliente,call_corto,2026-02-21,0.00
PPAY,23196087,116129.39,saliente,call_contestador,2026-02-21,0.00
PPAY,23196107,110520.59,saliente,call_notificado_responsable,2026-02-21,0.00
PPAY,23196129,244951.91,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23196294,65997.11,saliente,call_contestador,2026-02-21,0.00
PPAY,23196322,270904.20,saliente,call_contestador,2026-02-21,0.00
PPAY,23196348,23178.21,saliente,call_contestador,2026-02-21,0.00
PPAY,23196391,78088.19,saliente,call_notificado,2026-02-21,0.00
PPAY,23196484,163615.33,saliente,call_corto,2026-02-21,0.00
PPAY,23196497,390548.29,saliente,NULL,2026-02-21,0.00
PPAY,23196539,258812.01,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23196547,140363.06,saliente,call_corto,2026-02-21,0.00
PPAY,23196549,158330.14,saliente,call_corto,2026-02-21,0.00
PPAY,23196667,88156.87,saliente,call_notificado,2026-02-21,0.00
PPAY,23196686,92773.55,saliente,call_corto,2026-02-21,0.00
PPAY,23196741,257404.21,saliente,NULL,2026-02-21,0.00
PPAY,23196776,194936.84,saliente,call_notificado,2026-02-21,0.00
PPAY,23196796,100467.37,saliente,call_promesa,2026-02-21,0.00
PPAY,23196803,401449.69,saliente,call_corto,2026-02-21,0.00
PPAY,23196814,105610.87,saliente,call_no_atiende,2026-02-21,0.00
PPAY,23196817,213090.02,saliente,call_contestador,2026-02-21,0.00
PPAY,23196827,170943.31,saliente,call_contestador,2026-02-21,0.00
PPAY,23196831,580460.48,saliente,NULL,2026-02-21,0.00
PMOV,23238922,23166.00,saliente,NULL,2026-02-21,0.00
PMOV,23238922,23166.00,saliente,call_corto,2026-02-21,0.00
PMOV,23238936,82805.81,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238938,25182.88,saliente,call_corto,2026-02-21,25200.00
PMOV,23238938,25182.88,saliente,call_notificado,2026-02-21,25200.00
PMOV,23238941,32758.29,saliente,NULL,2026-02-21,32758.29
PMOV,23238941,32758.29,saliente,call_promesa,2026-02-21,32758.29
PMOV,23238954,23747.86,saliente,call_promesa,2026-02-21,0.00
PMOV,23238960,38318.00,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238962,35374.48,saliente,call_corto,2026-02-21,35374.48
PMOV,23238963,69163.84,saliente,call_notificado,2026-02-21,0.00
PMOV,23239030,38503.59,saliente,call_notificado,2026-02-21,0.00
PMOV,23239046,22839.64,saliente,NULL,2026-02-21,0.00
PMOV,23239061,25332.89,saliente,NULL,2026-02-21,0.00
PMOV,23239076,23876.16,saliente,NULL,2026-02-21,0.00
PMOV,23239076,23876.16,saliente,call_contestador,2026-02-21,0.00
PMOV,23239077,72465.99,saliente,NULL,2026-02-21,0.00
PMOV,23239136,46866.21,saliente,call_promesa,2026-02-21,23500.00
PMOV,23239158,55940.02,saliente,call_promesa,2026-02-21,55940.02
PMOV,23239165,74021.96,saliente,call_corto,2026-02-21,74021.96
PMOV,23239180,77949.16,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239224,59928.01,saliente,call_contestador,2026-02-21,0.00
PMOV,23239246,27443.57,saliente,NULL,2026-02-21,0.00
PMOV,23239249,56684.00,saliente,call_contestador,2026-02-21,56684.00
PMOV,23239283,173591.77,saliente,call_no_puede_pagar,2026-02-21,0.00
PMOV,23239289,70380.44,saliente,call_contestador,2026-02-21,0.00
PMOV,23239297,20800.35,saliente,call_contestador,2026-02-21,0.00
PMOV,23239323,117698.35,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239328,62864.48,saliente,call_corto,2026-02-21,0.00
PMOV,23239332,71885.58,saliente,call_contestador,2026-02-21,0.00
PMOV,23239350,64926.21,saliente,call_promesa,2026-02-21,0.00
PMOV,23239358,37821.50,saliente,NULL,2026-02-21,37821.50
PMOV,23239389,28595.15,saliente,NULL,2026-02-21,0.00
PMOV,23239389,28595.15,saliente,call_no_reconoce,2026-02-21,0.00
PMOV,23239399,111072.99,saliente,call_corto,2026-02-21,0.00
PMOV,23239415,43886.15,saliente,call_corto,2026-02-21,43886.15
PMOV,23239442,53762.90,saliente,call_promesa,2026-02-21,40000.00
PMOV,23239473,42829.80,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239474,79904.00,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23239479,40795.83,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239529,61518.77,saliente,NULL,2026-02-21,29518.77
PMOV,23239533,50371.20,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239544,46265.93,saliente,call_contestador,2026-02-21,0.00
PMOV,23239558,62591.23,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23239570,183454.10,saliente,call_contestador,2026-02-21,0.00
PMOV,23239611,55119.24,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23239625,22668.43,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23239635,34958.00,saliente,call_notificado,2026-02-21,0.00
PMOV,23239658,66280.15,saliente,call_promesa,2026-02-21,67000.00
PMOV,23239705,59924.60,saliente,call_promesa,2026-02-21,59924.60
PMOV,23239781,21498.00,saliente,NULL,2026-02-21,0.00
PMOV,23239781,21498.00,saliente,call_promesa,2026-02-21,0.00
PMOV,23239782,49281.72,saliente,call_contestador,2026-02-21,49281.72
PMOV,23239835,54405.00,saliente,call_corto,2026-02-21,54405.00
PMOV,23239835,54405.00,saliente,call_notificado,2026-02-21,54405.00
PMOV,23239865,47528.57,saliente,call_notificado,2026-02-21,0.00
PMOV,23239912,37316.14,saliente,call_promesa,2026-02-21,0.00
PMOV,23239913,52086.06,saliente,call_corto,2026-02-21,52086.06
PMOV,23239937,72445.15,saliente,call_no_atiende,2026-02-21,35794.15
PMOV,23239947,68310.02,saliente,call_erroneo,2026-02-21,0.00
PMOV,23239949,62955.38,saliente,call_no_atiende,2026-02-21,62955.38
PMOV,23239996,35367.15,saliente,call_erroneo,2026-02-21,0.00
PMOV,23240022,106092.48,saliente,call_contestador,2026-02-21,106092.48
PMOV,23240077,29230.28,saliente,call_promesa,2026-02-21,0.00
PMOV,23240091,23989.18,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240103,43523.99,saliente,call_promesa,2026-02-21,21498.00
PMOV,23240106,77426.83,saliente,call_notificado,2026-02-21,0.00
PMOV,23240110,37791.01,saliente,call_promesa,2026-02-21,0.00
PMOV,23240114,40121.33,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23240118,25134.57,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240119,26707.88,saliente,NULL,2026-02-21,0.00
PMOV,23240129,24256.65,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23240181,40179.66,saliente,call_promesa,2026-02-21,40000.00
PMOV,23240308,49973.31,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240328,42133.80,saliente,call_erroneo,2026-02-21,0.00
PMOV,23240355,79904.00,saliente,call_corto,2026-02-21,0.00
PMOV,23240358,33785.98,saliente,call_notificado,2026-02-21,0.00
PMOV,23240363,195050.46,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23240436,86857.89,saliente,call_contestador,2026-02-21,0.00
PMOV,23240454,41994.02,saliente,call_corto,2026-02-21,0.00
PMOV,23240473,27984.02,saliente,NULL,2026-02-21,0.00
PMOV,23240520,70065.00,saliente,call_promesa,2026-02-21,0.00
PMOV,23240542,40551.83,saliente,call_corto,2026-02-21,0.00
PMOV,23240570,38293.22,saliente,call_erroneo,2026-02-21,0.00
PMOV,23240586,61335.43,saliente,call_promesa,2026-02-21,32000.00
PMOV,23240626,89092.96,saliente,NULL,2026-02-21,0.00
PMOV,23240626,89092.96,saliente,call_notificado,2026-02-21,0.00
PMOV,23240626,89092.96,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240640,69687.50,saliente,call_notificado,2026-02-21,0.00
PMOV,23240644,24108.03,saliente,call_notificado,2026-02-21,0.00
PMOV,23240647,204415.81,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240666,68440.48,saliente,call_notificado,2026-02-21,0.00
PMOV,23240681,41461.60,saliente,call_pago_a_confirmar,2026-02-21,41461.60
PMOV,23240688,47453.67,saliente,call_promesa,2026-02-21,47453.67
PMOV,23240702,66991.67,saliente,call_promesa,2026-02-21,66991.67
PMOV,23240729,43104.96,saliente,call_notificado,2026-02-21,43104.96
PMOV,23240792,52536.20,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23240810,51863.96,saliente,call_promesa,2026-02-21,61245.00
PMOV,23240815,35585.62,saliente,call_corto,2026-02-21,0.00
PMOV,23240823,44594.08,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23240852,65840.53,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23240919,55175.52,saliente,NULL,2026-02-21,55175.52
PMOV,23240997,108335.30,saliente,call_erroneo,2026-02-21,0.00
PMOV,23241100,56722.45,saliente,call_promesa,2026-02-21,56722.45
PMOV,23241103,57537.51,saliente,call_corto,2026-02-21,66918.55
PMOV,23241160,47910.49,saliente,call_promesa,2026-02-21,57291.53
PMOV,23241174,24955.39,saliente,NULL,2026-02-21,24955.39
PMOV,23241174,24955.39,saliente,call_contestador,2026-02-21,24955.39
PMOV,23241174,24955.39,saliente,call_corto,2026-02-21,24955.39
PMOV,23241206,44967.44,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23241260,23822.15,saliente,NULL,2026-02-21,23822.15
PMOV,23241314,31844.04,saliente,call_contestador,2026-02-21,0.00
PMOV,23241323,46231.45,saliente,call_corto,2026-02-21,0.00
PMOV,23241373,20600.45,saliente,call_contestador,2026-02-21,0.00
PMOV,23241376,22465.61,saliente,NULL,2026-02-21,0.00
PMOV,23241383,22203.39,saliente,call_erroneo,2026-02-21,22203.39
PMOV,23241394,55364.89,saliente,NULL,2026-02-21,0.00
PMOV,23241452,22619.03,saliente,call_reclamo,2026-02-21,0.00
PMOV,23241516,77744.02,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23241556,63477.27,saliente,call_erroneo,2026-02-21,63477.27
PMOV,23241632,35848.40,saliente,call_corto,2026-02-21,359.00
PMOV,23241647,46234.33,saliente,call_corto,2026-02-21,0.00
PMOV,23241650,176845.45,saliente,call_no_atiende,2026-02-21,204988.57
PMOV,23241653,27837.94,saliente,call_notificado,2026-02-21,0.00
PMOV,23241663,25732.00,saliente,NULL,2026-02-21,0.00
PMOV,23241678,37916.05,saliente,call_contestador,2026-02-21,37916.05
PMOV,23241716,103697.89,saliente,call_corto,2026-02-21,103697.89
PMOV,23241716,103697.89,saliente,call_no_atiende,2026-02-21,103697.89
PMOV,23241734,40056.43,saliente,call_contestador,2026-02-21,20000.00
PMOV,23241775,36832.53,saliente,call_notificado,2026-02-21,0.00
PMOV,23241814,26691.66,saliente,call_contestador,2026-02-21,0.00
PMOV,23241841,28604.24,saliente,call_notificado,2026-02-21,0.00
PMOV,23241950,22682.90,saliente,call_corto,2026-02-21,0.00
PMOV,23242102,57665.89,saliente,call_notificado,2026-02-21,57665.89
PMOV,23242164,41700.67,saliente,call_erroneo,2026-02-21,0.00
PMOV,23242208,46628.59,saliente,call_erroneo,2026-02-21,0.00
PMOV,23242208,46628.59,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23242261,28543.70,saliente,call_erroneo,2026-02-21,0.00
PMOV,23242301,27410.51,saliente,call_notificado_responsable,2026-02-21,27410.51
PMOV,23242314,28941.58,saliente,call_contestador,2026-02-21,0.00
PMOV,23242315,48942.39,saliente,NULL,2026-02-21,0.00
PMOV,23242315,48942.39,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242338,73026.02,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242346,136922.07,saliente,call_contestador,2026-02-21,0.00
PMOV,23242355,61018.28,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23242357,60179.83,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242395,21220.92,saliente,NULL,2026-02-21,0.00
PMOV,23242399,54794.08,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242421,22821.64,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242563,48162.87,saliente,NULL,2026-02-21,48162.87
PMOV,23242563,48162.87,saliente,call_promesa,2026-02-21,48162.87
PMOV,23242580,61049.70,saliente,call_erroneo,2026-02-21,0.00
PMOV,23242610,25917.03,saliente,call_promesa,2026-02-21,25917.03
PMOV,23242752,28037.52,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242780,49946.92,saliente,call_promesa,2026-02-21,49946.92
PMOV,23242786,27623.74,saliente,call_corto,2026-02-21,0.00
PMOV,23242799,31419.71,saliente,call_erroneo,2026-02-21,0.00
PMOV,23242911,72924.29,saliente,call_notificado,2026-02-21,0.00
PMOV,23242914,99880.01,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23242965,49080.50,saliente,call_contestador,2026-02-21,0.00
PMOV,23243012,47546.86,saliente,NULL,2026-02-21,47546.86
PMOV,23211096,44789.82,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23211101,90393.73,saliente,call_notificado,2026-02-21,0.00
PMOV,23211102,32857.50,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23211136,45909.49,saliente,call_notificado,2026-02-21,0.00
PMOV,23211137,30206.53,saliente,NULL,2026-02-21,0.00
PMOV,23211169,40017.89,saliente,NULL,2026-02-21,49442.11
PMOV,23211184,23289.50,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23211187,36392.00,saliente,call_corto,2026-02-21,0.00
PMOV,23211208,45173.76,saliente,NULL,2026-02-21,25814.97
PMOV,23211221,157796.96,saliente,NULL,2026-02-21,0.00
PMOV,23211248,27628.40,saliente,call_notificado,2026-02-21,27628.40
PMOV,23211248,27628.40,saliente,call_promesa,2026-02-21,27628.40
PMOV,23211262,56499.30,saliente,call_contestador,2026-02-21,0.00
PMOV,23211265,24370.90,saliente,NULL,2026-02-21,0.00
PMOV,23211302,61213.25,saliente,NULL,2026-02-21,0.00
PMOV,23211302,61213.25,saliente,NULL,2026-02-21,0.00
PMOV,23211311,80680.62,saliente,call_contestador,2026-02-21,0.00
PMOV,23211347,46230.37,saliente,call_notificado,2026-02-21,0.00
PMOV,23211361,34635.56,saliente,NULL,2026-02-21,34635.56
PMOV,23211361,34635.56,saliente,call_notificado,2026-02-21,34635.56
PMOV,23211385,42901.05,saliente,call_promesa,2026-02-21,0.00
PMOV,23211395,65389.39,saliente,call_corto,2026-02-21,65389.39
PMOV,23211405,38500.05,saliente,call_contestador,2026-02-21,25000.00
PMOV,23211405,38500.05,saliente,call_notificado,2026-02-21,25000.00
PMOV,23211412,88778.12,saliente,NULL,2026-02-21,88778.12
PMOV,23211496,23757.75,saliente,call_contestador,2026-02-21,0.00
PMOV,23211556,81290.22,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23211571,33870.00,saliente,call_corto,2026-02-21,0.00
PMOV,23211571,33870.00,saliente,call_corto,2026-02-21,0.00
PMOV,23211573,104065.77,saliente,call_contestador,2026-02-21,0.00
PMOV,23211649,122259.38,saliente,NULL,2026-02-21,0.00
PMOV,23211649,122259.38,saliente,call_notificado,2026-02-21,0.00
PMOV,23211673,58976.52,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23211680,131836.12,saliente,call_erroneo,2026-02-21,0.00
PMOV,23211691,47203.22,saliente,call_corto,2026-02-21,47203.22
PMOV,23211710,66580.43,saliente,call_promesa,2026-02-21,0.00
PMOV,23211750,79116.00,saliente,call_corto,2026-02-21,0.00
PMOV,23211774,266314.77,saliente,NULL,2026-02-21,0.00
PMOV,23211832,100828.02,saliente,call_no_atiende,2026-02-21,49798.01
PMOV,23211845,43548.80,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23211874,47151.00,saliente,call_notificado,2026-02-21,0.00
PMOV,23211927,204653.92,saliente,call_notificado,2026-02-21,0.00
PMOV,23212035,96329.42,saliente,call_contestador,2026-02-21,34329.21
PMOV,23212039,85940.04,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23212073,33305.02,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23212093,226631.19,saliente,NULL,2026-02-21,226631.19
PMOV,23212133,36918.55,saliente,call_contestador,2026-02-21,0.00
PMOV,23212173,27552.65,saliente,call_promesa,2026-02-21,27552.65
PMOV,23212209,45922.75,saliente,call_erroneo,2026-02-21,0.00
PMOV,23212228,114631.81,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23212306,38817.81,saliente,call_erroneo,2026-02-21,0.00
PMOV,23212313,82479.36,saliente,call_corto,2026-02-21,0.00
PMOV,23212344,38896.00,saliente,call_contestador,2026-02-21,0.00
PMOV,23212352,81070.35,saliente,call_promesa,2026-02-21,81100.00
PMOV,23212401,37581.53,saliente,call_notificado,2026-02-21,0.00
PMOV,23212404,25470.88,saliente,call_corto,2026-02-21,0.00
PMOV,23212455,42383.82,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23212476,51689.93,saliente,call_erroneo,2026-02-21,0.00
PMOV,23212488,48498.60,saliente,NULL,2026-02-21,0.00
PMOV,23212632,49617.86,saliente,call_erroneo,2026-02-21,0.00
PMOV,23212646,103735.63,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23212653,28752.15,saliente,call_contestador,2026-02-21,0.00
PMOV,23212681,32219.61,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23212685,162659.45,saliente,call_notificado,2026-02-21,162659.45
PMOV,23236104,208161.35,saliente,call_contestador,2026-02-21,0.00
PMOV,23236183,68609.19,saliente,call_erroneo,2026-02-21,0.00
PMOV,23236201,29913.29,saliente,NULL,2026-02-21,29913.29
PMOV,23236201,29913.29,saliente,call_agenda,2026-02-21,29913.29
PMOV,23236233,85057.96,saliente,call_corto,2026-02-21,0.00
PMOV,23236368,118450.15,saliente,NULL,2026-02-21,0.00
PMOV,23236372,134786.22,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23236373,68361.43,saliente,call_erroneo,2026-02-21,0.00
PMOV,23236390,53730.77,saliente,call_erroneo,2026-02-21,53730.77
PMOV,23236391,45002.63,saliente,NULL,2026-02-21,0.00
PMOV,23236400,30090.93,saliente,call_corto,2026-02-21,0.00
PMOV,23236406,42288.16,saliente,call_corto,2026-02-21,0.00
PMOV,23236441,38698.91,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23236450,46973.65,saliente,NULL,2026-02-21,46973.65
PMOV,23236450,46973.65,saliente,call_corto,2026-02-21,46973.65
PMOV,23236481,65166.92,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23236513,67754.54,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23236534,24916.83,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23236609,37835.80,saliente,call_notificado,2026-02-21,47216.84
PMOV,23236620,166171.58,saliente,call_notificado_responsable,2026-02-21,100561.57
PMOV,23236643,109998.95,saliente,call_no_atiende,2026-02-21,109998.95
PMOV,23236647,30040.91,saliente,call_promesa,2026-02-21,0.00
PMOV,23236649,222062.83,saliente,call_corto,2026-02-21,0.00
PMOV,23236650,121233.17,saliente,call_promesa,2026-02-21,121233.17
PMOV,23236656,62811.20,saliente,call_notificado_responsable,2026-02-21,62811.20
PMOV,23236664,170447.19,saliente,call_corto,2026-02-21,0.00
PMOV,23236666,33657.52,saliente,NULL,2026-02-21,0.00
PMOV,23236667,40468.87,saliente,call_corto,2026-02-21,40468.87
PMOV,23237352,16286.96,saliente,call_corto,2026-02-21,0.00
PMOV,23237491,16286.96,saliente,call_corto,2026-02-21,0.00
PMOV,23237576,36526.60,saliente,NULL,2026-02-21,0.00
PMOV,23237643,43141.23,saliente,call_corto,2026-02-21,0.00
PMOV,23237872,40687.41,saliente,call_no_atiende,2026-02-21,40687.41
PMOV,23237889,40072.10,saliente,call_corto,2026-02-21,0.00
PMOV,23237900,168704.14,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23237936,27054.75,saliente,call_corto,2026-02-21,0.00
PMOV,23237940,29016.00,saliente,call_no_atiende,2026-02-21,38397.04
PMOV,23237947,41904.99,saliente,call_promesa,2026-02-21,0.00
PMOV,23237960,16740.85,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23237978,32503.70,saliente,call_notificado,2026-02-21,0.00
PMOV,23237997,155864.21,saliente,call_notificado,2026-02-21,179276.78
PMOV,23238012,20790.02,saliente,call_contestador,2026-02-21,10300.00
PMOV,23238036,134381.18,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238049,71725.34,saliente,call_contestador,2026-02-21,71725.34
PMOV,23238052,27855.14,saliente,call_corto,2026-02-21,0.00
PMOV,23238082,33593.68,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238152,82685.40,saliente,NULL,2026-02-21,82685.40
PMOV,23238154,100830.60,saliente,call_contestador,2026-02-21,0.00
PMOV,23238154,100830.60,saliente,call_corto,2026-02-21,0.00
PMOV,23238167,51115.23,saliente,call_notificado,2026-02-21,0.00
PMOV,23238169,27899.78,saliente,call_corto,2026-02-21,0.00
PMOV,23238169,27899.78,saliente,call_notificado_responsable,2026-02-21,0.00
PMOV,23238175,48628.95,saliente,call_contestador,2026-02-21,48628.95
PMOV,23238176,42995.99,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238185,36270.01,saliente,call_corto,2026-02-21,36270.01
PMOV,23238209,37022.27,saliente,NULL,2026-02-21,0.00
PMOV,23238216,58742.93,saliente,call_erroneo,2026-02-21,0.00
PMOV,23238234,27722.71,saliente,call_corto,2026-02-21,0.00
PMOV,23238313,35722.14,saliente,NULL,2026-02-21,35722.14
PMOV,23238334,51817.50,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238352,65433.07,saliente,call_contestador,2026-02-21,0.00
PMOV,23238356,23592.85,saliente,call_contestador,2026-02-21,0.00
PMOV,23238395,36733.37,saliente,call_corto,2026-02-21,0.00
PMOV,23238398,29627.75,saliente,call_promesa,2026-02-21,29627.75
PMOV,23238399,26873.38,saliente,call_pago_a_confirmar,2026-02-21,0.00
PMOV,23238481,36877.48,saliente,call_contestador,2026-02-21,0.00
PMOV,23238524,33623.91,saliente,call_erroneo,2026-02-21,0.00
PMOV,23238586,131253.33,saliente,call_corto,2026-02-21,140634.37
PMOV,23238586,131253.33,saliente,call_no_atiende,2026-02-21,140634.37
PMOV,23238594,82695.59,saliente,call_no_atiende,2026-02-21,82695.59
PMOV,23238597,43801.91,saliente,NULL,2026-02-21,30000.91
PMOV,23238610,61965.87,saliente,call_notificado,2026-02-21,0.00
PMOV,23238619,48208.14,saliente,NULL,2026-02-21,0.00
PMOV,23238620,48987.02,saliente,call_corto,2026-02-21,0.00
PMOV,23238621,30586.39,saliente,NULL,2026-02-21,0.00
PMOV,23238621,30586.39,saliente,call_no_atiende,2026-02-21,0.00
PMOV,23238624,38118.48,saliente,call_promesa,2026-02-21,0.00
